video,target,strict,frame_index,split,saved_image,saved_label,saved_preview,num_boxes,labels,top_label,top_conf
DJI_20260410102649_0017_D.MP4,drowning,False,10929,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_010929.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_010929.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_010929.jpg,1,drowning,drowning,0.5955
DJI_20260410102649_0017_D.MP4,drowning,False,10990,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_010990.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_010990.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_010990.jpg,2,"tread water,drowning",tread water,0.4457
DJI_20260410102649_0017_D.MP4,drowning,False,11050,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011050.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011050.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011050.jpg,2,"tread water,drowning",tread water,0.5344
DJI_20260410102649_0017_D.MP4,drowning,False,11110,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011110.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011110.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011110.jpg,1,drowning,drowning,0.6011
DJI_20260410102649_0017_D.MP4,drowning,False,11170,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011170.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011170.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011170.jpg,2,"drowning,tread water",drowning,0.5925
DJI_20260410102649_0017_D.MP4,drowning,False,11230,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011230.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011230.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011230.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.6456
DJI_20260410102649_0017_D.MP4,drowning,False,11290,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_011290.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_011290.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_011290.jpg,2,"tread water,drowning",tread water,0.5274
DJI_20260410102649_0017_D.MP4,drowning,False,11350,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011350.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011350.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011350.jpg,2,"drowning,tread water",drowning,0.5954
DJI_20260410102649_0017_D.MP4,drowning,False,11414,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011414.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011414.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011414.jpg,2,"tread water,drowning",tread water,0.5793
DJI_20260410102649_0017_D.MP4,drowning,False,11482,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011482.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011482.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011482.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.5865
DJI_20260410102649_0017_D.MP4,drowning,False,11616,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011616.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011616.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011616.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.7837
DJI_20260410102649_0017_D.MP4,drowning,False,11714,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_011714.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_011714.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_011714.jpg,3,"tread water,tread water,drowning",tread water,0.7225
DJI_20260410102649_0017_D.MP4,drowning,False,11774,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011774.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011774.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011774.jpg,3,"tread water,tread water,drowning",tread water,0.6874
DJI_20260410102649_0017_D.MP4,drowning,False,11834,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011834.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011834.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011834.jpg,2,"drowning,tread water",drowning,0.5407
DJI_20260410102649_0017_D.MP4,drowning,False,11895,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_011895.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_011895.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_011895.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6319
DJI_20260410102649_0017_D.MP4,drowning,False,11955,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_011955.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_011955.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_011955.jpg,4,"tread water,drowning,drowning,tread water",tread water,0.6026
DJI_20260410102649_0017_D.MP4,drowning,False,12015,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012015.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012015.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012015.jpg,3,"drowning,tread water,tread water",drowning,0.5435
DJI_20260410102649_0017_D.MP4,drowning,False,12075,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012075.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012075.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012075.jpg,3,"tread water,drowning,swimming",tread water,0.6047
DJI_20260410102649_0017_D.MP4,drowning,False,12135,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012135.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012135.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012135.jpg,3,"tread water,drowning,tread water",tread water,0.6604
DJI_20260410102649_0017_D.MP4,drowning,False,12195,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012195.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012195.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012195.jpg,2,"drowning,tread water",drowning,0.5302
DJI_20260410102649_0017_D.MP4,drowning,False,12257,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012257.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012257.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012257.jpg,5,"tread water,tread water,tread water,swimming,drowning",tread water,0.6766
DJI_20260410102649_0017_D.MP4,drowning,False,12317,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_012317.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_012317.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_012317.jpg,3,"drowning,tread water,tread water",drowning,0.6579
DJI_20260410102649_0017_D.MP4,drowning,False,12377,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_012377.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_012377.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_012377.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.5962
DJI_20260410102649_0017_D.MP4,drowning,False,12437,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012437.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012437.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012437.jpg,2,"drowning,tread water",drowning,0.6235
DJI_20260410102649_0017_D.MP4,drowning,False,12497,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012497.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012497.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012497.jpg,2,"drowning,tread water",drowning,0.5427
DJI_20260410102649_0017_D.MP4,drowning,False,12557,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012557.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012557.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012557.jpg,2,"drowning,tread water",drowning,0.6351
DJI_20260410102649_0017_D.MP4,drowning,False,12617,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012617.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012617.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012617.jpg,2,"drowning,tread water",drowning,0.5825
DJI_20260410102649_0017_D.MP4,drowning,False,12677,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012677.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012677.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012677.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.6273
DJI_20260410102649_0017_D.MP4,drowning,False,12737,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012737.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012737.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012737.jpg,3,"drowning,tread water,tread water",drowning,0.4106
DJI_20260410102649_0017_D.MP4,drowning,False,12797,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_012797.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_012797.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_012797.jpg,3,"tread water,tread water,drowning",tread water,0.6641
DJI_20260410102649_0017_D.MP4,drowning,False,12857,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012857.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012857.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012857.jpg,3,"tread water,tread water,drowning",tread water,0.5848
DJI_20260410102649_0017_D.MP4,drowning,False,12917,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_012917.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_012917.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_012917.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6746
